run,eps,tl,tu,post_processing,duration,unique_size,acc_size,hausdorff
2,5.0,0,8,post_uniform,0.783797025680542,1193,16485.45212882701,143.23862290282477
3,5.0,0,8,post_uniform,0.5658366680145264,550,7622.8914493736065,142.79150042792662
4,5.0,0,8,post_uniform,0.4447474479675293,557,7675.539381261122,141.48133407316647
5,5.0,0,8,post_uniform,0.7694828510284424,823,11464.631586066347,142.8323826670662
6,5.0,0,8,post_uniform,0.8693578243255615,1253,17212.922003153144,142.39578406304358
7,5.0,0,8,post_uniform,0.6146824359893799,553,7659.729348741823,135.9380900197276
8,5.0,0,8,post_uniform,0.5649111270904541,879,11980.92942310074,137.2442028981298
1,5.0,0,9,post_centroid,0.4793117046356201,343,5234.61418879261,168.02926359052677
2,5.0,0,9,post_centroid,0.6130936145782471,471,7136.106597933624,163.38099223762205
3,5.0,0,9,post_centroid,0.8688700199127197,1659,25732.949108014043,149.05618674917702
4,5.0,0,9,post_centroid,0.47818899154663086,432,6733.549409874848,149.05618674917702
5,5.0,0,9,post_centroid,0.9139878749847412,790,12038.476160784881,155.17062352942048
6,5.0,0,9,post_centroid,1.4494459629058838,1779,27377.124067672637,149.18266976664907
7,5.0,0,9,post_centroid,0.792412519454956,965,14885.144997457892,152.35561099222087
8,5.0,0,9,post_centroid,0.598393440246582,462,6952.013122415754,152.38135932233274
1,5.0,0,9,post_uniform,0.5720281600952148,435,6464.251938514334,156.20567662521447
2,5.0,0,9,post_uniform,0.6137502193450928,615,9534.273447273876,150.4323884631202
3,5.0,0,9,post_uniform,0.6674454212188721,835,12960.640383134458,149.8520447339142
4,5.0,0,9,post_uniform,0.6120069026947021,646,9894.928617334448,155.49598281321346
5,5.0,0,9,post_uniform,0.7237486839294434,842,12893.335752951236,147.18738442906076
6,5.0,0,9,post_uniform,0.7940845489501953,746,11356.964620214385,155.79183543334364
7,5.0,0,9,post_uniform,0.7714157104492188,670,10254.801692771469,150.30241809548482
8,5.0,0,9,post_uniform,0.976778507232666,982,15127.620873505548,149.23191147554124
