run,eps,m,tl,tu,query_run,psi_distortion,dai_distortion
3,0.5,80,0,36,53,0.0,0.003994673768308916
3,0.5,80,0,36,54,0.6751054852320647,0.79999999999998
3,0.5,80,0,36,55,0.0,0.003994673768308916
3,0.5,80,0,36,56,0.4477611940298441,0.9999999999999
3,0.5,80,0,36,57,0.9999999999989999,0.0
3,0.5,80,0,36,58,0.9999999999989999,0.0
3,0.5,80,0,36,59,0.214920071047957,0.299999999999994
3,0.5,80,0,36,60,0.9999999999998889,0.9999999999998889
3,0.5,80,0,36,61,0.0,0.003994673768308916
3,0.5,80,0,36,62,0.5185185185184994,0.07142857142856633
3,0.5,80,0,36,63,0.0,0.003994673768308916
3,0.5,80,0,36,64,0.9999999999989999,0.0
3,0.5,80,0,36,65,0.9999999999996666,0.0
3,0.5,80,0,36,66,0.9999999999989999,0.0
3,0.5,80,0,36,67,0.0,0.003994673768308916
3,0.5,80,0,36,68,0.17647058823529155,0.6562499999999795
3,0.5,80,0,36,69,0.0,0.003994673768308916
3,0.5,80,0,36,70,0.0,0.003994673768308916
3,0.5,80,0,36,71,0.9999999999997999,0.0
3,0.5,80,0,36,72,0.0,0.003994673768308916
3,0.5,80,0,36,73,0.0,0.003994673768308916
3,0.5,80,0,36,74,0.9999999999995,0.9999999999995
3,0.5,80,0,36,75,0.5714285714285511,0.9999999999989999
3,0.5,80,0,36,76,0.41935483870967066,0.5624999999999823
3,0.5,80,0,36,77,0.0,0.003994673768308916
3,0.5,80,0,36,78,0.599999999999976,0.599999999999976
3,0.5,80,0,36,79,0.7599999999999697,0.9999999999996666
3,0.5,80,0,36,80,0.7187499999999775,0.9999999999996666
3,0.5,80,0,36,81,0.9999999999989999,0.0
3,0.5,80,0,36,82,0.0,0.003994673768308916
3,0.5,80,0,36,83,0.0,0.003994673768308916
3,0.5,80,0,36,84,0.8181818181817438,0.0
3,0.5,80,0,36,85,0.8181818181817438,0.8181818181817438
3,0.5,80,0,36,86,0.0,0.003994673768308916
3,0.5,80,0,36,87,0.13235294117646962,0.6923076923076745
3,0.5,80,0,36,88,0.08955223880596883,0.07142857142856633
3,0.5,80,0,36,89,0.39999999999998403,0.8499999999999576
3,0.5,80,0,36,90,0.09999999999999,0.9999999999989999
3,0.5,80,0,36,91,0.0,0.003994673768308916
3,0.5,80,0,36,92,0.2099999999999979,0.29333333333332945
3,0.5,80,0,36,93,0.0,0.003994673768308916
3,0.5,80,0,36,94,0.0,0.003994673768308916
3,0.5,80,0,36,95,0.0,0.003994673768308916
3,0.5,80,0,36,96,0.0,0.003994673768308916
3,0.5,80,0,36,97,0.0,0.003994673768308916
3,0.5,80,0,36,98,0.0,0.003994673768308916
3,0.5,80,0,36,99,0.0,0.003994673768308916
3,0.5,80,0,36,100,0.0,0.003994673768308916
4,0.5,80,0,36,1,0.0,0.0013351134846461932
4,0.5,80,0,36,2,0.0,0.0013351134846461932
4,0.5,80,0,36,3,0.0,0.0013351134846461932
4,0.5,80,0,36,4,0.9999999999996666,0.9999999999995
4,0.5,80,0,36,5,0.0,0.0013351134846461932
4,0.5,80,0,36,6,0.0,0.0013351134846461932
4,0.5,80,0,36,7,0.0,0.0013351134846461932
4,0.5,80,0,36,8,0.9999999999996666,0.9999999999989999
4,0.5,80,0,36,9,0.0,0.0013351134846461932
4,0.5,80,0,36,10,0.0,0.0013351134846461932
4,0.5,80,0,36,11,0.7222222222221821,0.9999999999989999
4,0.5,80,0,36,12,0.0,0.0013351134846461932
4,0.5,80,0,36,13,0.0,0.0013351134846461932
4,0.5,80,0,36,14,0.0,0.0
4,0.5,80,0,36,15,0.19999999999999427,0.99999999999975
4,0.5,80,0,36,16,0.44999999999998874,0.9999999999995
4,0.5,80,0,36,17,0.3478260869565142,0.4999999999999375
4,0.5,80,0,36,18,0.9999999999996666,0.0
4,0.5,80,0,36,19,0.12287334593572755,0.47169811320754423
4,0.5,80,0,36,20,0.0,0.0013351134846461932
4,0.5,80,0,36,21,0.5706521739130404,0.9999999999996666
4,0.5,80,0,36,22,0.13774104683195554,0.19771863117870644
4,0.5,80,0,36,23,0.42528735632183423,0.9999999999999286
4,0.5,80,0,36,24,0.9062499999999716,0.9999999999989999
4,0.5,80,0,36,25,0.99999999999975,0.9999999999996666
4,0.5,80,0,36,26,0.0,0.0013351134846461932
4,0.5,80,0,36,27,0.0,0.0013351134846461932
4,0.5,80,0,36,28,0.5624999999999649,0.624999999999961
4,0.5,80,0,36,29,0.0,0.0013351134846461932
4,0.5,80,0,36,30,0.4285714285713673,0.9999999999996666
4,0.5,80,0,36,31,0.9999999999989999,0.0
4,0.5,80,0,36,32,0.0,0.0013351134846461932
4,0.5,80,0,36,33,0.0,0.0013351134846461932
4,0.5,80,0,36,34,0.0,0.0013351134846461932
4,0.5,80,0,36,35,0.7142857142856632,0.7857142857142296
4,0.5,80,0,36,36,0.0,0.0013351134846461932
4,0.5,80,0,36,37,0.0,0.0013351134846461932
4,0.5,80,0,36,38,0.4016393442622934,0.6874999999999893
4,0.5,80,0,36,39,0.0,0.0013351134846461932
4,0.5,80,0,36,40,0.0,0.0013351134846461932
4,0.5,80,0,36,41,0.8421052631578505,0.8947368421052162
4,0.5,80,0,36,42,0.0,0.0013351134846461932
4,0.5,80,0,36,43,0.0,0.0013351134846461932
4,0.5,80,0,36,44,0.0,0.0013351134846461932
4,0.5,80,0,36,45,0.9999999999989999,0.9999999999989999
4,0.5,80,0,36,46,0.4905660377358398,0.5454545454544959
4,0.5,80,0,36,47,0.14285714285712245,0.9999999999996666
4,0.5,80,0,36,48,0.27838827838827734,0.1489361702127628
4,0.5,80,0,36,49,0.6896551724137694,0.6363636363635785
4,0.5,80,0,36,50,0.99999999999975,0.0
4,0.5,80,0,36,51,0.13636363636363016,0.7727272727272376
4,0.5,80,0,36,52,0.9999999999998334,0.99999999999975
4,0.5,80,0,36,53,0.0,0.0013351134846461932
4,0.5,80,0,36,54,0.4852071005917131,0.23684210526315583
4,0.5,80,0,36,55,0.9999999999995,0.9999999999989999
4,0.5,80,0,36,56,0.2499999999999375,0.9999999999989999
4,0.5,80,0,36,57,0.31818181818180374,0.0
4,0.5,80,0,36,58,0.0,0.0013351134846461932
4,0.5,80,0,36,59,0.5294117647058667,0.6666666666666111
4,0.5,80,0,36,60,0.5303030303030263,0.07499999999999812
4,0.5,80,0,36,61,0.0,0.0013351134846461932
4,0.5,80,0,36,62,0.8787878787878521,0.9999999999999166
4,0.5,80,0,36,63,0.0,0.0013351134846461932
4,0.5,80,0,36,64,0.7857142857142296,0.8571428571427959
4,0.5,80,0,36,65,0.0,0.0013351134846461932
4,0.5,80,0,36,66,0.0,0.0013351134846461932
4,0.5,80,0,36,67,0.0,0.0013351134846461932
4,0.5,80,0,36,68,0.0,0.0013351134846461932
4,0.5,80,0,36,69,0.6499999999999837,0.42857142857139796
4,0.5,80,0,36,70,0.0,0.0013351134846461932
4,0.5,80,0,36,71,0.615384615384568,0.615384615384568
4,0.5,80,0,36,72,0.9999999999989999,0.0
4,0.5,80,0,36,73,0.7317073170731528,0.9999999999997999
4,0.5,80,0,36,74,0.5769230769230548,0.6153846153845918
4,0.5,80,0,36,75,0.0,0.0013351134846461932
4,0.5,80,0,36,76,0.0,0.0013351134846461932
4,0.5,80,0,36,77,0.0,0.0013351134846461932
4,0.5,80,0,36,78,0.07090464547677244,0.10666666666666526
4,0.5,80,0,36,79,0.3898305084745696,0.9999999999996666
4,0.5,80,0,36,80,0.0,0.0013351134846461932
4,0.5,80,0,36,81,0.3142857142857053,0.7142857142856632
4,0.5,80,0,36,82,0.0,0.0013351134846461932
4,0.5,80,0,36,83,0.0,0.0
4,0.5,80,0,36,84,0.0,0.0013351134846461932
4,0.5,80,0,36,85,0.0,0.0013351134846461932
4,0.5,80,0,36,86,0.0,0.0013351134846461932
4,0.5,80,0,36,87,0.0,0.0013351134846461932
4,0.5,80,0,36,88,0.0,0.0013351134846461932
4,0.5,80,0,36,89,0.499999999999875,0.9999999999995
4,0.5,80,0,36,90,0.0,0.0013351134846461932
4,0.5,80,0,36,91,0.99999999999975,0.9999999999989999
4,0.5,80,0,36,92,0.0,0.0013351134846461932
4,0.5,80,0,36,93,0.0,0.0013351134846461932
4,0.5,80,0,36,94,0.44444444444439507,0.99999999999975
4,0.5,80,0,36,95,0.0,0.0013351134846461932
4,0.5,80,0,36,96,0.0,0.0013351134846461932
4,0.5,80,0,36,97,0.6874999999999785,0.9999999999989999
4,0.5,80,0,36,98,0.0,0.0013351134846461932
4,0.5,80,0,36,99,0.0,0.0013351134846461932
4,0.5,80,0,36,100,0.6399999999999745,0.7199999999999712
5,0.5,80,0,36,1,0.9999999999989999,0.9999999999989999
5,0.5,80,0,36,2,0.19047619047618988,0.4605263157894677
5,0.5,80,0,36,3,0.0,0.0013351134846461932
5,0.5,80,0,36,4,0.7499999999999533,0.9999999999989999
5,0.5,80,0,36,5,0.47244094488188604,0.3333333333332963
5,0.5,80,0,36,6,0.99999999999975,0.9999999999989999
5,0.5,80,0,36,7,0.0,0.0013351134846461932
5,0.5,80,0,36,8,0.9999999999995,0.9999999999989999
5,0.5,80,0,36,9,0.0,0.0013351134846461932
5,0.5,80,0,36,10,0.0,0.0013351134846461932
5,0.5,80,0,36,11,0.99999999999975,0.9999999999989999
5,0.5,80,0,36,12,0.34285714285713303,0.9999999999998334
5,0.5,80,0,36,13,0.7692307692307101,0.7692307692307101
5,0.5,80,0,36,14,0.59999999999994,0.0
5,0.5,80,0,36,15,0.0,0.0013351134846461932
5,0.5,80,0,36,16,0.2857142857142449,0.7142857142856123
5,0.5,80,0,36,17,0.0,0.0013351134846461932
5,0.5,80,0,36,18,0.0,0.0013351134846461932
5,0.5,80,0,36,19,0.6842105263157535,0.8947368421052162
5,0.5,80,0,36,20,0.0,0.0013351134846461932
5,0.5,80,0,36,21,0.0,0.0013351134846461932
5,0.5,80,0,36,22,0.6067415730337011,0.9999999999996666
5,0.5,80,0,36,23,0.9999999999998334,0.9999999999995
5,0.5,80,0,36,24,0.7857142857142296,0.8571428571427959
5,0.5,80,0,36,25,0.0,0.0013351134846461932
5,0.5,80,0,36,26,0.11594202898550557,0.9999999999995
5,0.5,80,0,36,27,0.38302277432712134,0.341463414634138
5,0.5,80,0,36,28,0.0,0.0013351134846461932
5,0.5,80,0,36,29,0.0,0.0013351134846461932
5,0.5,80,0,36,30,0.0,0.0013351134846461932
5,0.5,80,0,36,31,0.0,0.0013351134846461932
5,0.5,80,0,36,32,0.0,0.0013351134846461932
5,0.5,80,0,36,33,0.0,0.0013351134846461932
5,0.5,80,0,36,34,0.0,0.0013351134846461932
5,0.5,80,0,36,35,0.6153846153845918,0.36363636363633056
5,0.5,80,0,36,36,0.7894736842104848,0.9999999999989999
5,0.5,80,0,36,37,0.0,0.0013351134846461932
5,0.5,80,0,36,38,0.0,0.0013351134846461932
5,0.5,80,0,36,39,0.0,0.0013351134846461932
5,0.5,80,0,36,40,0.0,0.0013351134846461932
5,0.5,80,0,36,41,0.0,0.0013351134846461932
5,0.5,80,0,36,42,0.7567567567567363,0.7837837837837626
5,0.5,80,0,36,43,0.0,0.0013351134846461932
5,0.5,80,0,36,44,0.19999999999996,0.0
5,0.5,80,0,36,45,0.0,0.0013351134846461932
5,0.5,80,0,36,46,0.6190476190476043,0.59999999999988
5,0.5,80,0,36,47,0.0,0.0013351134846461932
5,0.5,80,0,36,48,0.0,0.0013351134846461932
5,0.5,80,0,36,49,0.0,0.0013351134846461932
5,0.5,80,0,36,50,0.9999999999995,0.9999999999995
5,0.5,80,0,36,51,0.0,0.0013351134846461932
5,0.5,80,0,36,52,0.9999999999995,0.0
5,0.5,80,0,36,53,0.2894736842105238,0.3333333333332963
5,0.5,80,0,36,54,0.0,0.0013351134846461932
5,0.5,80,0,36,55,0.9999999999995,0.9999999999995
5,0.5,80,0,36,56,0.0,0.0
5,0.5,80,0,36,57,0.07692307692307397,0.4615384615384438
5,0.5,80,0,36,58,0.0,0.0013351134846461932
5,0.5,80,0,36,59,0.0,0.0013351134846461932
5,0.5,80,0,36,60,0.0,0.0013351134846461932
5,0.5,80,0,36,61,0.0,0.0013351134846461932
5,0.5,80,0,36,62,0.0,0.0013351134846461932
5,0.5,80,0,36,63,0.0,0.0013351134846461932
5,0.5,80,0,36,64,0.041441441441441365,0.6083916083916041
5,0.5,80,0,36,65,0.38461538461535505,0.615384615384568
5,0.5,80,0,36,66,0.0,0.0013351134846461932
5,0.5,80,0,36,67,0.0,0.0013351134846461932
5,0.5,80,0,36,68,0.3209876543209857,0.2678571428571381
5,0.5,80,0,36,69,0.0,0.0013351134846461932
5,0.5,80,0,36,70,0.5531914893616904,0.9999999999996666
5,0.5,80,0,36,71,0.0,0.0013351134846461932
5,0.5,80,0,36,72,0.3012987012987005,0.5714285714285511
5,0.5,80,0,36,73,0.39999999999992,0.39999999999992
5,0.5,80,0,36,74,0.9999999999996666,0.9999999999989999
5,0.5,80,0,36,75,0.8461538461537811,0.8461538461537811
5,0.5,80,0,36,76,0.0,0.0013351134846461932
5,0.5,80,0,36,77,0.3749999999999883,0.9999999999996666
5,0.5,80,0,36,78,0.0,0.0013351134846461932
5,0.5,80,0,36,79,0.39024390243901486,0.16666666666665278
5,0.5,80,0,36,80,0.0,0.0013351134846461932
5,0.5,80,0,36,81,0.9999999999995,0.9999999999995
5,0.5,80,0,36,82,0.0,0.0013351134846461932
5,0.5,80,0,36,83,0.0,0.0013351134846461932
5,0.5,80,0,36,84,0.0,0.0013351134846461932
5,0.5,80,0,36,85,0.5882352941176126,0.0
5,0.5,80,0,36,86,0.0,0.0013351134846461932
5,0.5,80,0,36,87,0.0,0.0013351134846461932
5,0.5,80,0,36,88,0.0,0.0013351134846461932
5,0.5,80,0,36,89,0.0,0.0013351134846461932
5,0.5,80,0,36,90,0.0,0.0013351134846461932
5,0.5,80,0,36,91,0.0,0.0013351134846461932
5,0.5,80,0,36,92,0.9999999999989999,0.0
5,0.5,80,0,36,93,0.0,0.0013351134846461932
5,0.5,80,0,36,94,0.0,0.0013351134846461932
5,0.5,80,0,36,95,0.0,0.0013351134846461932
5,0.5,80,0,36,96,0.1891891891891888,0.5846153846153757
5,0.5,80,0,36,97,0.4700854700854661,0.9999999999996666
5,0.5,80,0,36,98,0.7083333333333038,0.9999999999999286
5,0.5,80,0,36,99,0.08695652173912949,0.12244897959183423
5,0.5,80,0,36,100,0.0,0.0013351134846461932
6,0.5,80,0,36,1,0.0,0.03208556149732616
6,0.5,80,0,36,2,0.7727272727272376,0.0
6,0.5,80,0,36,3,0.0,0.03208556149732616
6,0.5,80,0,36,4,0.0,0.0
6,0.5,80,0,36,5,0.0,0.03208556149732616
6,0.5,80,0,36,6,0.0,0.03208556149732616
6,0.5,80,0,36,7,0.38095238095236283,0.47619047619045357
6,0.5,80,0,36,8,0.3461538461538329,0.2499999999999375
6,0.5,80,0,36,9,0.0,0.03208556149732616
6,0.5,80,0,36,10,0.0,0.03208556149732616
6,0.5,80,0,36,11,0.7142857142857094,0.11111111111110802
6,0.5,80,0,36,12,0.0,0.03208556149732616
6,0.5,80,0,36,13,0.14843749999999883,0.555555555555535
6,0.5,80,0,36,14,0.0,0.0
6,0.5,80,0,36,15,0.0,0.03208556149732616
6,0.5,80,0,36,16,0.0,0.03208556149732616
6,0.5,80,0,36,17,0.0,0.03208556149732616
6,0.5,80,0,36,18,0.13636363636363016,0.7894736842104848
6,0.5,80,0,36,19,0.0,0.03208556149732616
6,0.5,80,0,36,20,0.818181818181781,0.9545454545454112
6,0.5,80,0,36,21,0.4032258064516064,0.809523809523771
6,0.5,80,0,36,22,0.6190476190475896,0.9999999999989999
6,0.5,80,0,36,23,0.29032258064515193,0.6315789473683878
6,0.5,80,0,36,24,0.0,0.03208556149732616
6,0.5,80,0,36,25,0.0,0.03208556149732616
6,0.5,80,0,36,26,0.0,0.03208556149732616
6,0.5,80,0,36,27,0.5555555555554939,0.4285714285713673
6,0.5,80,0,36,28,0.4347826086956333,0.0
6,0.5,80,0,36,29,0.41666666666663194,0.9999999999989999
6,0.5,80,0,36,30,0.0,0.03208556149732616
6,0.5,80,0,36,31,0.0,0.03208556149732616
6,0.5,80,0,36,32,0.15384615384614794,0.999999999999875
6,0.5,80,0,36,33,0.0,0.03208556149732616
6,0.5,80,0,36,34,0.0,0.03208556149732616
6,0.5,80,0,36,35,0.99999999999975,0.9999999999989999
6,0.5,80,0,36,36,0.0,0.03208556149732616
6,0.5,80,0,36,37,0.0,0.03208556149732616
6,0.5,80,0,36,38,0.0,0.03208556149732616
6,0.5,80,0,36,39,0.0,0.0
6,0.5,80,0,36,40,0.6388888888888711,0.6944444444444251
6,0.5,80,0,36,41,0.9999999999989999,0.0
6,0.5,80,0,36,42,0.0,0.03208556149732616
6,0.5,80,0,36,43,0.0,0.03208556149732616
6,0.5,80,0,36,44,0.342553191489361,0.30882352941176017
6,0.5,80,0,36,45,0.9999999999989999,0.9999999999989999
6,0.5,80,0,36,46,0.2580645161290281,0.9999999999999286
6,0.5,80,0,36,47,0.0,0.03208556149732616
6,0.5,80,0,36,48,0.0,0.0
6,0.5,80,0,36,49,0.0,0.0
6,0.5,80,0,36,50,0.0,0.03208556149732616
6,0.5,80,0,36,51,0.45454545454541323,0.0
6,0.5,80,0,36,52,0.0,0.03208556149732616
6,0.5,80,0,36,53,0.0,0.03208556149732616
6,0.5,80,0,36,54,0.0,0.03208556149732616
6,0.5,80,0,36,55,0.047619047619045354,0.4999999999999167
6,0.5,80,0,36,56,0.6666666666665555,0.9999999999995
6,0.5,80,0,36,57,0.9999999999995,0.0
6,0.5,80,0,36,58,0.5238095238094989,0.9999999999995
6,0.5,80,0,36,59,0.1176470588235225,0.9999999999989999
6,0.5,80,0,36,60,0.0,0.03208556149732616
6,0.5,80,0,36,61,0.5185185185184994,0.9999999999996666
6,0.5,80,0,36,62,0.9999999999996666,0.9999999999989999
6,0.5,80,0,36,63,0.9999999999998334,0.9999999999996666
6,0.5,80,0,36,64,0.0,0.03208556149732616
6,0.5,80,0,36,65,0.0,0.03208556149732616
6,0.5,80,0,36,66,0.7692307692307101,0.9999999999995
6,0.5,80,0,36,67,0.0,0.03208556149732616
6,0.5,80,0,36,68,0.5263157894736565,0.6666666666665555
6,0.5,80,0,36,69,0.0,0.03208556149732616
6,0.5,80,0,36,70,0.0,0.03208556149732616
6,0.5,80,0,36,71,0.0,0.03208556149732616
6,0.5,80,0,36,72,0.5652173913043356,0.804347826086939
6,0.5,80,0,36,73,0.0,0.03208556149732616
6,0.5,80,0,36,74,0.2499999999999375,0.9999999999989999
6,0.5,80,0,36,75,0.0,0.03208556149732616
6,0.5,80,0,36,76,0.0,0.03208556149732616
6,0.5,80,0,36,77,0.1888888888888868,0.24999999999997916
6,0.5,80,0,36,78,0.525773195876286,0.19999999999999002
6,0.5,80,0,36,79,0.44117647058822884,0.9374999999999415
6,0.5,80,0,36,80,0.307692307692284,0.9999999999996666
6,0.5,80,0,36,81,0.41509433962263365,0.9999999999995
6,0.5,80,0,36,82,0.0,0.03208556149732616
6,0.5,80,0,36,83,0.9230769230768521,0.8749999999998906
6,0.5,80,0,36,84,0.7666666666666412,0.7666666666666412
6,0.5,80,0,36,85,0.8461538461537811,0.9999999999989999
6,0.5,80,0,36,86,0.0,0.03208556149732616
6,0.5,80,0,36,87,0.0,0.03208556149732616
6,0.5,80,0,36,88,0.34999999999998255,0.9999999999989999
6,0.5,80,0,36,89,0.0,0.03208556149732616
6,0.5,80,0,36,90,0.0,0.0
6,0.5,80,0,36,91,0.0,0.03208556149732616
6,0.5,80,0,36,92,0.10526315789473406,0.59999999999994
6,0.5,80,0,36,93,0.25384615384615317,0.17391304347825332
6,0.5,80,0,36,94,0.16666666666666113,0.8571428571428164
6,0.5,80,0,36,95,0.0,0.03208556149732616
6,0.5,80,0,36,96,0.99999999999975,0.9999999999989999
6,0.5,80,0,36,97,0.4358974358974247,0.7619047619047257
6,0.5,80,0,36,98,0.26315789473682827,0.26315789473682827
6,0.5,80,0,36,99,0.0,0.03208556149732616
6,0.5,80,0,36,100,0.0,0.03208556149732616
7,0.5,80,0,36,1,0.9999999999998571,0.9999999999995
7,0.5,80,0,36,2,0.18181818181816528,0.9999999999997999
7,0.5,80,0,36,3,0.0,0.0013351134846461932
7,0.5,80,0,36,4,0.99999999999975,0.9999999999995
7,0.5,80,0,36,5,0.0,0.0013351134846461932
7,0.5,80,0,36,6,0.0,0.0013351134846461932
7,0.5,80,0,36,7,0.0,0.0013351134846461932
7,0.5,80,0,36,8,0.0,0.0013351134846461932
7,0.5,80,0,36,9,0.0,0.0013351134846461932
7,0.5,80,0,36,10,0.0,0.0013351134846461932
7,0.5,80,0,36,11,0.0,0.0013351134846461932
7,0.5,80,0,36,12,0.59999999999988,0.79999999999984
7,0.5,80,0,36,13,0.8431372549019442,0.37499999999995315
7,0.5,80,0,36,14,0.0,0.0013351134846461932
7,0.5,80,0,36,15,0.0,0.0013351134846461932
7,0.5,80,0,36,16,0.0,0.0013351134846461932
7,0.5,80,0,36,17,0.0,0.0013351134846461932
7,0.5,80,0,36,18,0.0,0.0013351134846461932
7,0.5,80,0,36,19,0.37499999999995315,0.9999999999989999
7,0.5,80,0,36,20,0.09859154929577327,0.9047619047618618
7,0.5,80,0,36,21,0.2709923664122127,0.2709923664122127
7,0.5,80,0,36,22,0.0,0.0013351134846461932
7,0.5,80,0,36,23,0.33333333333327775,0.4999999999999167
7,0.5,80,0,36,24,0.0,0.0013351134846461932
7,0.5,80,0,36,25,0.0,0.0013351134846461932
7,0.5,80,0,36,26,0.0,0.0013351134846461932
7,0.5,80,0,36,27,0.6335403726708035,0.3333333333333175
7,0.5,80,0,36,28,0.0,0.0013351134846461932
7,0.5,80,0,36,29,0.6666666666666464,0.8181818181817934
7,0.5,80,0,36,30,0.9999999999989999,0.9999999999989999
7,0.5,80,0,36,31,0.0,0.0013351134846461932
7,0.5,80,0,36,32,0.0,0.0013351134846461932
7,0.5,80,0,36,33,0.0,0.0013351134846461932
7,0.5,80,0,36,34,0.0,0.0013351134846461932
7,0.5,80,0,36,35,0.0,0.0013351134846461932
7,0.5,80,0,36,36,0.99999999999975,0.0
7,0.5,80,0,36,37,0.0,0.0013351134846461932
7,0.5,80,0,36,38,0.0,0.0013351134846461932
7,0.5,80,0,36,39,0.9999999999989999,0.9999999999989999
7,0.5,80,0,36,40,0.0,0.0013351134846461932
7,0.5,80,0,36,41,0.0,0.9999999999998334
7,0.5,80,0,36,42,0.9999999999989999,0.9999999999989999
7,0.5,80,0,36,43,0.0,0.0013351134846461932
7,0.5,80,0,36,44,0.0,0.0013351134846461932
7,0.5,80,0,36,45,0.9999999999996666,0.9999999999989999
7,0.5,80,0,36,46,0.0,0.0013351134846461932
7,0.5,80,0,36,47,0.0,0.0013351134846461932
7,0.5,80,0,36,48,0.9999999999995,0.9999999999995
7,0.5,80,0,36,49,0.0,0.0013351134846461932
7,0.5,80,0,36,50,0.5789473684210222,0.9999999999995
7,0.5,80,0,36,51,0.7499999999999533,0.0
7,0.5,80,0,36,52,0.0,0.0013351134846461932
7,0.5,80,0,36,53,0.0,0.0013351134846461932
7,0.5,80,0,36,54,0.8695652173912666,0.8695652173912666
7,0.5,80,0,36,55,0.0,0.0013351134846461932
7,0.5,80,0,36,56,0.2941176470588149,0.9999999999996666
7,0.5,80,0,36,57,0.7142857142856803,0.5714285714285307
7,0.5,80,0,36,58,0.0,0.0013351134846461932
7,0.5,80,0,36,59,0.0,0.0013351134846461932
7,0.5,80,0,36,60,0.0,0.0013351134846461932
7,0.5,80,0,36,61,0.0,0.0013351134846461932
7,0.5,80,0,36,62,0.0,0.0013351134846461932
7,0.5,80,0,36,63,0.9999999999989999,0.9999999999989999
7,0.5,80,0,36,64,0.1249999999999922,0.9999999999995
7,0.5,80,0,36,65,0.6235294117646986,0.4999999999999822
7,0.5,80,0,36,66,0.9999999999997999,0.0
7,0.5,80,0,36,67,0.7499999999999688,0.7272727272726611
7,0.5,80,0,36,68,0.99999999999975,0.99999999999975
7,0.5,80,0,36,69,0.0,0.0013351134846461932
7,0.5,80,0,36,70,0.04347826086956333,0.9999999999997999
7,0.5,80,0,36,71,0.40786240786240685,0.33333333333332893
7,0.5,80,0,36,72,0.0,0.0013351134846461932
7,0.5,80,0,36,73,0.3958333333333251,0.8571428571428164
7,0.5,80,0,36,74,0.22222222222219754,0.0
7,0.5,80,0,36,75,0.0,0.0013351134846461932
7,0.5,80,0,36,76,0.0,0.0013351134846461932
7,0.5,80,0,36,77,0.0,0.0013351134846461932
7,0.5,80,0,36,78,0.499999999999975,0.8235294117646575
7,0.5,80,0,36,79,0.0,0.0013351134846461932
7,0.5,80,0,36,80,0.5652173913043232,0.8260869565217033
7,0.5,80,0,36,81,0.0,0.0013351134846461932
7,0.5,80,0,36,82,0.3877551020408084,0.5882352941176126
7,0.5,80,0,36,83,0.0,0.0013351134846461932
7,0.5,80,0,36,84,0.38095238095236283,0.9999999999989999
7,0.5,80,0,36,85,0.9999999999989999,0.0
7,0.5,80,0,36,86,0.0,0.0013351134846461932
7,0.5,80,0,36,87,0.0,0.0
7,0.5,80,0,36,88,0.0,0.0
7,0.5,80,0,36,89,0.7777777777777346,0.7777777777777346
7,0.5,80,0,36,90,0.0,0.0013351134846461932
7,0.5,80,0,36,91,0.0,0.0013351134846461932
7,0.5,80,0,36,92,0.6666666666665926,0.39999999999992
7,0.5,80,0,36,93,0.0,0.0013351134846461932
7,0.5,80,0,36,94,0.0,0.0013351134846461932
7,0.5,80,0,36,95,0.6046511627906835,0.3571428571428316
7,0.5,80,0,36,96,0.0,0.0013351134846461932
7,0.5,80,0,36,97,0.24999999999997916,0.9999999999996666
7,0.5,80,0,36,98,0.0,0.0013351134846461932
7,0.5,80,0,36,99,0.4999999999999927,0.4999999999999927
7,0.5,80,0,36,100,0.0,0.0
8,0.5,80,0,36,1,0.8124999999999493,0.0
8,0.5,80,0,36,2,0.9999999999995,0.9999999999995
8,0.5,80,0,36,3,0.9999999999995,0.9999999999995
8,0.5,80,0,36,4,0.9999999999996666,0.0
8,0.5,80,0,36,5,0.0,0.0013351134846461932
8,0.5,80,0,36,6,0.4444444444444362,0.3999999999999911
8,0.5,80,0,36,7,0.99999999999975,0.9999999999995
8,0.5,80,0,36,8,0.0,0.0013351134846461932
8,0.5,80,0,36,9,0.0,0.0013351134846461932
8,0.5,80,0,36,10,0.0,0.0013351134846461932
8,0.5,80,0,36,11,0.2711864406779615,0.24137931034481927
8,0.5,80,0,36,12,0.0,0.0013351134846461932
8,0.5,80,0,36,13,0.0,0.0013351134846461932
8,0.5,80,0,36,14,0.0,0.0013351134846461932
8,0.5,80,0,36,15,0.0,0.0013351134846461932
8,0.5,80,0,36,16,0.0,0.0013351134846461932
8,0.5,80,0,36,17,0.46153846153845446,0.9999999999999166
8,0.5,80,0,36,18,0.9999999999998889,0.9999999999989999
8,0.5,80,0,36,19,0.9999999999995,0.9999999999989999
8,0.5,80,0,36,20,0.6249999999999218,0.0
8,0.5,80,0,36,21,0.0,0.0013351134846461932
8,0.5,80,0,36,22,0.9999999999995,0.9999999999989999
8,0.5,80,0,36,23,0.9999999999996666,0.9999999999989999
8,0.5,80,0,36,24,0.9999999999995,0.0
8,0.5,80,0,36,25,0.9999999999989999,0.0
8,0.5,80,0,36,26,0.19230769230768494,0.99999999999975
8,0.5,80,0,36,27,0.7584905660377329,0.9999999999997999
8,0.5,80,0,36,28,0.0,0.0013351134846461932
8,0.5,80,0,36,29,0.0,0.0013351134846461932
8,0.5,80,0,36,30,0.0,0.0
8,0.5,80,0,36,31,0.9999999999996666,0.0
8,0.5,80,0,36,32,0.0,0.0013351134846461932
8,0.5,80,0,36,33,0.0,0.0
